date,ret_1,ret_3,ret_6,volatility_6,volume_mean_6,rel_volume,rsi_14,spy_ret_1,sector_spy_diff,article_count,positive_proportion,neutral_proportion,negative_proportion,average_sentiment,max_positive_sentiment,max_negative_sentiment,sentiment_stddev,time_decayed_sentiment,entity_weighted_sentiment,holding_sentiment,abnormal_news_volume,article_novelty,source_weighted_sentiment,cross_article_disagreement,sector_breadth,macro_news_count,news_coverage,news_freshness_hours,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,target_next_close_up
2019-01-28,-0.0100111,0.00792749,-0.00431517,0.0160034,3.10226e+07,0.775073,59.5533,-0.00760023,-0.00241091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-29,0.0030498,0.00563248,-0.0211466,0.0127517,3.01401e+07,0.788591,58.0977,-0.00132699,0.00437679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-30,0.0140822,0.00699187,0.0147318,0.0106252,2.75578e+07,0.879351,57.6073,0.0158308,-0.00174856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-31,0.00646994,0.023756,0.0318718,0.0086202,2.57167e+07,1.38775,58.8384,0.00878244,-0.00231251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-01,0.0174036,0.0384061,0.0442549,0.0099238,2.62911e+07,1.12376,66.6282,0.000481624,0.016922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-04,0.00231163,0.0263532,0.0335293,0.00968921,2.62492e+07,0.77015,68.3603,0.00703545,-0.00472382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-05,0.00153749,0.0213233,0.0455859,0.00664248,2.48593e+07,0.631772,67.9157,0.00419185,-0.00265436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-06,-0.00736868,-0.00354439,0.0347256,0.00897793,2.31658e+07,0.5874,64.877,-0.00131826,-0.00605042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-07,-0.0221157,-0.027829,-0.00220924,0.0134239,2.39937e+07,1.21699,53.3673,-0.0095328,-0.0125829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-08,-0.00458645,-0.0337734,-0.0131703,0.0130543,2.15904e+07,0.985103,44.898,0.00122154,-0.00580798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-11,0.00476649,-0.0219611,-0.0254276,0.00995707,2.08321e+07,1.19982,55.11,0.000554568,0.00421193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-12,0.0126502,0.0128104,-0.0153752,0.0119914,2.10219e+07,1.01583,64.1318,0.0128594,-0.000209192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-13,0.0124921,0.0301874,-0.00460551,0.0134699,2.27582e+07,1.14787,66.1483,0.00324693,0.00924519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-14,0.00354725,0.0289373,0.0063408,0.0131295,2.38947e+07,0.854851,63.7179,-0.00221821,0.00576545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-15,0.0161365,0.0324797,0.0457062,0.0076391,2.24226e+07,0.908351,73.236,0.0108973,0.00523926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-19,0.00302476,0.0228255,0.053702,0.0055968,2.1785e+07,0.800698,73.2685,0.00173058,0.00129418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-20,0.00422194,0.0235131,0.0531309,0.00567737,2.09311e+07,0.949372,71.1664,0.00201547,0.00220647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-21,-0.0154654,-0.00831826,0.0238913,0.0109527,2.13274e+07,1.11276,60.8485,-0.00355587,-0.0119096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-22,0.0028977,-0.00844387,0.0141889,0.0101378,2.02896e+07,0.980632,55.9345,0.00619999,-0.00330229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-25,0.00167276,-0.0109609,0.0122945,0.0101225,2.21866e+07,1.43369,55.6927,0.00136123,0.000311526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
