sector,symbol,effective_from,available_from,effective_to,weight,source
XLRE,ARE,2021-03-31,2021-05-28,2099-12-31,2.51935018567,SEC-NPORT-2021q2
XLRE,ARE,2021-06-30,2021-08-27,2099-12-31,2.661601081767,SEC-NPORT-2021q3
XLRE,ARE,2021-09-30,2021-11-26,2099-12-31,2.798954656426,SEC-NPORT-2021q4
XLRE,ARE,2021-12-31,2022-02-25,2099-12-31,2.806333392794,SEC-NPORT-2022q1
XLRE,ARE,2022-03-31,2022-05-27,2099-12-31,2.804736288629,SEC-NPORT-2022q2
XLRE,ARE,2022-06-30,2022-08-26,2099-12-31,2.30231860989,SEC-NPORT-2022q3
XLRE,ARE,2022-09-30,2022-11-28,2099-12-31,2.448882680234,SEC-NPORT-2022q4
XLRE,ARE,2022-12-31,2023-02-28,2099-12-31,2.488301232542,SEC-NPORT-2023q1
XLRE,ARE,2023-03-31,2023-05-30,2099-12-31,2.239697585896,SEC-NPORT-2023q2
XLRE,ARE,2023-06-30,2023-08-28,2099-12-31,1.916766804255,SEC-NPORT-2023q3
XLRE,ARE,2023-09-30,2023-11-27,2099-12-31,1.821417194953,SEC-NPORT-2023q4
XLRE,AVB,2019-09-30,2019-11-18,2099-12-31,3.769379271234,SEC-NPORT-2019q4
XLRE,AVB,2019-12-31,2020-02-28,2099-12-31,3.726889381374,SEC-NPORT-2020q1
XLRE,AVB,2020-03-31,2020-06-01,2099-12-31,3.178783900368,SEC-NPORT-2020q2
XLRE,AVB,2020-06-30,2020-08-27,2099-12-31,2.977739038109,SEC-NPORT-2020q3
XLRE,AVB,2020-09-30,2020-11-19,2099-12-31,2.849779130731,SEC-NPORT-2020q4
XLRE,AVB,2020-12-31,2021-02-26,2099-12-31,2.910832747698,SEC-NPORT-2021q1
XLRE,AVB,2021-03-31,2021-05-28,2099-12-31,3.104420980478,SEC-NPORT-2021q2
XLRE,AVB,2021-06-30,2021-08-27,2099-12-31,3.106775625886,SEC-NPORT-2021q3
XLRE,AVB,2021-09-30,2021-11-26,2099-12-31,3.268990341447,SEC-NPORT-2021q4
XLRE,AVB,2021-12-31,2022-02-25,2099-12-31,3.150750550384,SEC-NPORT-2022q1
XLRE,AVB,2022-03-31,2022-05-27,2099-12-31,3.323483645796,SEC-NPORT-2022q2
XLRE,AVB,2022-06-30,2022-08-26,2099-12-31,2.902602841444,SEC-NPORT-2022q3
XLRE,AVB,2022-09-30,2022-11-28,2099-12-31,3.032289665705,SEC-NPORT-2022q4
XLRE,AVB,2022-12-31,2023-02-28,2099-12-31,2.585006129656,SEC-NPORT-2023q1
XLRE,AVB,2023-03-31,2023-05-30,2099-12-31,2.661807349934,SEC-NPORT-2023q2
XLRE,AVB,2023-06-30,2023-08-28,2099-12-31,2.88302316286,SEC-NPORT-2023q3
XLRE,AVB,2023-09-30,2023-11-27,2099-12-31,2.84990325859,SEC-NPORT-2023q4
XLRE,CBRE,2019-09-30,2019-11-18,2099-12-31,2.234952244751,SEC-NPORT-2019q4
XLRE,CBRE,2019-12-31,2020-02-28,2099-12-31,2.615089399298,SEC-NPORT-2020q1
XLRE,CBRE,2020-03-31,2020-06-01,2099-12-31,1.951681107033,SEC-NPORT-2020q2
XLRE,CBRE,2020-06-30,2020-08-27,2099-12-31,2.073832109708,SEC-NPORT-2020q3
XLRE,CBRE,2020-09-30,2020-11-19,2099-12-31,2.135462978491,SEC-NPORT-2020q4
XLRE,CBRE,2020-12-31,2021-02-26,2099-12-31,2.734263104337,SEC-NPORT-2021q1
XLRE,CBRE,2021-03-31,2021-05-28,2099-12-31,3.201946237665,SEC-NPORT-2021q2
XLRE,CBRE,2021-06-30,2021-08-27,2099-12-31,3.068652492165,SEC-NPORT-2021q3
XLRE,CBRE,2021-09-30,2021-11-26,2099-12-31,3.453148956555,SEC-NPORT-2021q4
XLRE,CBRE,2021-12-31,2022-02-25,2099-12-31,3.241354790154,SEC-NPORT-2022q1
XLRE,CBRE,2022-03-31,2022-05-27,2099-12-31,2.932525594205,SEC-NPORT-2022q2
XLRE,CBRE,2022-06-30,2022-08-26,2099-12-31,2.571400345684,SEC-NPORT-2022q3
XLRE,CBRE,2022-09-30,2022-11-28,2099-12-31,2.552960765599,SEC-NPORT-2022q4
XLRE,CBRE,2022-12-31,2023-02-28,2099-12-31,2.781740350809,SEC-NPORT-2023q1
XLRE,CBRE,2023-03-31,2023-05-30,2099-12-31,2.604326737444,SEC-NPORT-2023q2
XLRE,CBRE,2023-06-30,2023-08-28,2099-12-31,2.691081676697,SEC-NPORT-2023q3
XLRE,CBRE,2023-09-30,2023-11-27,2099-12-31,2.673959363791,SEC-NPORT-2023q4
XLRE,CCI,2022-09-30,2022-11-28,2099-12-31,7.366449682824,SEC-NPORT-2022q4
XLRE,CCI,2022-12-31,2023-02-28,2099-12-31,6.719870933472,SEC-NPORT-2023q1
XLRE,CCI,2023-03-31,2023-05-30,2099-12-31,6.559273656687,SEC-NPORT-2023q2
XLRE,CCI,2023-06-30,2023-08-28,2099-12-31,5.299995834289,SEC-NPORT-2023q3
XLRE,CCI,2023-09-30,2023-11-27,2099-12-31,4.663526491153,SEC-NPORT-2023q4
XLRE,CPT,2022-06-30,2022-08-26,2099-12-31,1.531199088664,SEC-NPORT-2022q3
XLRE,CPT,2022-09-30,2022-11-28,2099-12-31,1.497109606754,SEC-NPORT-2022q4
XLRE,CPT,2022-12-31,2023-02-28,2099-12-31,1.363532985273,SEC-NPORT-2023q1
XLRE,CPT,2023-03-31,2023-05-30,2099-12-31,1.304409202977,SEC-NPORT-2023q2
XLRE,CPT,2023-06-30,2023-08-28,2099-12-31,1.244772803631,SEC-NPORT-2023q3
XLRE,CPT,2023-09-30,2023-11-27,2099-12-31,1.179905959844,SEC-NPORT-2023q4
XLRE,CSGP,2023-06-30,2023-08-28,2099-12-31,3.899988871656,SEC-NPORT-2023q3
XLRE,CSGP,2023-09-30,2023-11-27,2099-12-31,3.668560923109,SEC-NPORT-2023q4
XLRE,DLR,2019-09-30,2019-11-18,2099-12-31,3.38997927605,SEC-NPORT-2019q4
XLRE,DLR,2019-12-31,2020-02-28,2099-12-31,3.180471432859,SEC-NPORT-2020q1
XLRE,DLR,2020-03-31,2020-06-01,2099-12-31,5.64907156173,SEC-NPORT-2020q2
XLRE,DLR,2020-06-30,2020-08-27,2099-12-31,5.217440472647,SEC-NPORT-2020q3
XLRE,DLR,2020-09-30,2020-11-19,2099-12-31,5.352247411451,SEC-NPORT-2020q4
XLRE,DLR,2020-12-31,2021-02-26,2099-12-31,5.079922198273,SEC-NPORT-2021q1
XLRE,DLR,2021-03-31,2021-05-28,2099-12-31,4.774612176011,SEC-NPORT-2021q2
XLRE,DLR,2021-06-30,2021-08-27,2099-12-31,4.517986004449,SEC-NPORT-2021q3
XLRE,DLR,2021-09-30,2021-11-26,2099-12-31,4.310154027937,SEC-NPORT-2021q4
XLRE,DLR,2021-12-31,2022-02-25,2099-12-31,4.480344099375,SEC-NPORT-2022q1
XLRE,DLR,2022-03-31,2022-05-27,2099-12-31,3.852847100072,SEC-NPORT-2022q2
XLRE,DLR,2022-06-30,2022-08-26,2099-12-31,3.949756695425,SEC-NPORT-2022q3
XLRE,DLR,2022-09-30,2022-11-28,2099-12-31,3.356035825282,SEC-NPORT-2022q4
XLRE,DLR,2022-12-31,2023-02-28,2099-12-31,3.298210614207,SEC-NPORT-2023q1
XLRE,DLR,2023-03-31,2023-05-30,2099-12-31,3.199802633102,SEC-NPORT-2023q2
XLRE,DLR,2023-06-30,2023-08-28,2099-12-31,3.5586813931,SEC-NPORT-2023q3
XLRE,DLR,2023-09-30,2023-11-27,2099-12-31,4.280443195497,SEC-NPORT-2023q4
XLRE,DOC,2019-12-31,2020-02-28,2099-12-31,2.17110183643,SEC-NPORT-2020q1
XLRE,DOC,2020-03-31,2020-06-01,2099-12-31,1.824374474903,SEC-NPORT-2020q2
XLRE,DOC,2020-06-30,2020-08-27,2099-12-31,2.029889937839,SEC-NPORT-2020q3
XLRE,DOC,2020-09-30,2020-11-19,2099-12-31,1.981989631371,SEC-NPORT-2020q4
XLRE,DOC,2020-12-31,2021-02-26,2099-12-31,2.115139398438,SEC-NPORT-2021q1
XLRE,DOC,2021-03-31,2021-05-28,2099-12-31,2.057297494723,SEC-NPORT-2021q2
XLRE,DOC,2021-06-30,2021-08-27,2099-12-31,1.913489241384,SEC-NPORT-2021q3
XLRE,DOC,2021-09-30,2021-11-26,2099-12-31,1.90669709026,SEC-NPORT-2021q4
XLRE,DOC,2021-12-31,2022-02-25,2099-12-31,1.736542859748,SEC-NPORT-2022q1
XLRE,DOC,2022-03-31,2022-05-27,2099-12-31,1.772677426278,SEC-NPORT-2022q2
XLRE,DOC,2022-06-30,2022-08-26,2099-12-31,1.49434916751,SEC-NPORT-2022q3
XLRE,DOC,2022-09-30,2022-11-28,2099-12-31,1.454900041656,SEC-NPORT-2022q4
XLRE,DOC,2022-12-31,2023-02-28,2099-12-31,1.541665615199,SEC-NPORT-2023q1
XLRE,DOC,2023-03-31,2023-05-30,2099-12-31,1.357008061868,SEC-NPORT-2023q2
XLRE,DOC,2023-06-30,2023-08-28,2099-12-31,1.177354393781,SEC-NPORT-2023q3
XLRE,DOC,2023-09-30,2023-11-27,2099-12-31,1.173593482641,SEC-NPORT-2023q4
XLRE,EQIX,2019-09-30,2019-11-18,2099-12-31,6.133590775068,SEC-NPORT-2019q4
XLRE,EQIX,2019-12-31,2020-02-28,2099-12-31,6.33368315728,SEC-NPORT-2020q1
XLRE,EQIX,2020-03-31,2020-06-01,2099-12-31,8.24106589979,SEC-NPORT-2020q2
XLRE,EQIX,2020-06-30,2020-08-27,2099-12-31,8.505387432575,SEC-NPORT-2020q3
XLRE,EQIX,2020-09-30,2020-11-19,2099-12-31,9.123729147079,SEC-NPORT-2020q4
XLRE,EQIX,2020-12-31,2021-02-26,2099-12-31,8.270960253796,SEC-NPORT-2021q1
XLRE,EQIX,2021-03-31,2021-05-28,2099-12-31,7.316359433901,SEC-NPORT-2021q2
XLRE,EQIX,2021-06-30,2021-08-27,2099-12-31,7.666075254566,SEC-NPORT-2021q3
XLRE,EQIX,2021-09-30,2021-11-26,2099-12-31,7.48779874661,SEC-NPORT-2021q4
XLRE,EQIX,2021-12-31,2022-02-25,2099-12-31,6.798027545937,SEC-NPORT-2022q1
XLRE,EQIX,2022-03-31,2022-05-27,2099-12-31,6.393189508019,SEC-NPORT-2022q2
XLRE,EQIX,2022-06-30,2022-08-26,2099-12-31,6.390973816024,SEC-NPORT-2022q3
XLRE,EQIX,2022-09-30,2022-11-28,2099-12-31,6.097029243874,SEC-NPORT-2022q4
XLRE,EQIX,2022-12-31,2023-02-28,2099-12-31,6.934987932218,SEC-NPORT-2023q1
XLRE,EQIX,2023-03-31,2023-05-30,2099-12-31,7.552486971877,SEC-NPORT-2023q2
XLRE,EQIX,2023-06-30,2023-08-28,2099-12-31,7.86351836651,SEC-NPORT-2023q3
XLRE,EQIX,2023-09-30,2023-11-27,2099-12-31,7.940727752459,SEC-NPORT-2023q4
XLRE,EQR,2019-09-30,2019-11-18,2099-12-31,3.769309435192,SEC-NPORT-2019q4
XLRE,EQR,2019-12-31,2020-02-28,2099-12-31,3.594609325572,SEC-NPORT-2020q1
XLRE,EQR,2020-03-31,2020-06-01,2099-12-31,3.331788662029,SEC-NPORT-2020q2
XLRE,EQR,2020-06-30,2020-08-27,2099-12-31,2.815286551317,SEC-NPORT-2020q3
XLRE,EQR,2020-09-30,2020-11-19,2099-12-31,2.383384801459,SEC-NPORT-2020q4
XLRE,EQR,2020-12-31,2021-02-26,2099-12-31,2.638504351629,SEC-NPORT-2021q1
XLRE,EQR,2021-03-31,2021-05-28,2099-12-31,2.961705450952,SEC-NPORT-2021q2
XLRE,EQR,2021-06-30,2021-08-27,2099-12-31,2.825505816429,SEC-NPORT-2021q3
XLRE,EQR,2021-09-30,2021-11-26,2099-12-31,2.911809342984,SEC-NPORT-2021q4
XLRE,EQR,2021-12-31,2022-02-25,2099-12-31,2.75667841485,SEC-NPORT-2022q1
XLRE,EQR,2022-03-31,2022-05-27,2099-12-31,2.94216009436,SEC-NPORT-2022q2
XLRE,EQR,2022-06-30,2022-08-26,2099-12-31,2.641303694566,SEC-NPORT-2022q3
XLRE,EQR,2022-09-30,2022-11-28,2099-12-31,2.676901913992,SEC-NPORT-2022q4
XLRE,EQR,2022-12-31,2023-02-28,2099-12-31,2.295805182415,SEC-NPORT-2023q1
XLRE,EQR,2023-03-31,2023-05-30,2099-12-31,2.313644731796,SEC-NPORT-2023q2
XLRE,EQR,2023-06-30,2023-08-28,2099-12-31,2.413221164843,SEC-NPORT-2023q3
XLRE,EQR,2023-09-30,2023-11-27,2099-12-31,2.366197168233,SEC-NPORT-2023q4
XLRE,ESS,2019-09-30,2019-11-18,2099-12-31,2.691475968563,SEC-NPORT-2019q4
XLRE,ESS,2019-12-31,2020-02-28,2099-12-31,2.529976717097,SEC-NPORT-2020q1
XLRE,ESS,2020-03-31,2020-06-01,2099-12-31,2.249963687363,SEC-NPORT-2020q2
XLRE,ESS,2020-06-30,2020-08-27,2099-12-31,2.051064894338,SEC-NPORT-2020q3
XLRE,ESS,2020-09-30,2020-11-19,2099-12-31,1.775975670813,SEC-NPORT-2020q4
XLRE,ESS,2020-12-31,2021-02-26,2099-12-31,2.008153540919,SEC-NPORT-2021q1
XLRE,ESS,2021-03-31,2021-05-28,2099-12-31,2.12604688653,SEC-NPORT-2021q2
XLRE,ESS,2021-06-30,2021-08-27,2099-12-31,2.079493152985,SEC-NPORT-2021q3
XLRE,ESS,2021-09-30,2021-11-26,2099-12-31,2.196850610831,SEC-NPORT-2021q4
XLRE,ESS,2021-12-31,2022-02-25,2099-12-31,2.04630263504,SEC-NPORT-2022q1
XLRE,ESS,2022-03-31,2022-05-27,2099-12-31,2.158528111139,SEC-NPORT-2022q2
XLRE,ESS,2022-06-30,2022-08-26,2099-12-31,1.826122415857,SEC-NPORT-2022q3
XLRE,ESS,2022-09-30,2022-11-28,2099-12-31,1.856036017715,SEC-NPORT-2022q4
XLRE,ESS,2022-12-31,2023-02-28,2099-12-31,1.570104856085,SEC-NPORT-2023q1
XLRE,ESS,2023-03-31,2023-05-30,2099-12-31,1.526195964463,SEC-NPORT-2023q2
XLRE,ESS,2023-06-30,2023-08-28,2099-12-31,1.613435677815,SEC-NPORT-2023q3
XLRE,ESS,2023-09-30,2023-11-27,2099-12-31,1.590722517355,SEC-NPORT-2023q4
XLRE,EXR,2019-09-30,2019-11-18,2099-12-31,1.881990132442,SEC-NPORT-2019q4
XLRE,EXR,2019-12-31,2020-02-28,2099-12-31,1.738296799357,SEC-NPORT-2020q1
XLRE,EXR,2020-03-31,2020-06-01,2099-12-31,1.916969086306,SEC-NPORT-2020q2
XLRE,EXR,2020-06-30,2020-08-27,2099-12-31,1.631474678173,SEC-NPORT-2020q3
XLRE,EXR,2020-09-30,2020-11-19,2099-12-31,1.872763825514,SEC-NPORT-2020q4
XLRE,EXR,2020-12-31,2021-02-26,2099-12-31,1.942262334553,SEC-NPORT-2021q1
XLRE,EXR,2021-03-31,2021-05-28,2099-12-31,2.105732500831,SEC-NPORT-2021q2
XLRE,EXR,2021-06-30,2021-08-27,2099-12-31,2.336236237504,SEC-NPORT-2021q3
XLRE,EXR,2021-09-30,2021-11-26,2099-12-31,2.374730655444,SEC-NPORT-2021q4
XLRE,EXR,2021-12-31,2022-02-25,2099-12-31,2.709700894552,SEC-NPORT-2022q1
XLRE,EXR,2022-03-31,2022-05-27,2099-12-31,2.635715361433,SEC-NPORT-2022q2
XLRE,EXR,2022-06-30,2022-08-26,2099-12-31,2.441576432624,SEC-NPORT-2022q3
XLRE,EXR,2022-09-30,2022-11-28,2099-12-31,2.722993131569,SEC-NPORT-2022q4
XLRE,EXR,2022-12-31,2023-02-28,2099-12-31,2.254992182156,SEC-NPORT-2023q1
XLRE,EXR,2023-03-31,2023-05-30,2099-12-31,2.470455674322,SEC-NPORT-2023q2
XLRE,EXR,2023-06-30,2023-08-28,2099-12-31,2.156389631443,SEC-NPORT-2023q3
XLRE,EXR,2023-09-30,2023-11-27,2099-12-31,3.001310778295,SEC-NPORT-2023q4
XLRE,FRT,2019-09-30,2019-11-18,2099-12-31,1.187399498048,SEC-NPORT-2019q4
XLRE,FRT,2019-12-31,2020-02-28,2099-12-31,1.150631149436,SEC-NPORT-2020q1
XLRE,FRT,2020-03-31,2020-06-01,2099-12-31,.817119559999,SEC-NPORT-2020q2
XLRE,FRT,2020-06-30,2020-08-27,2099-12-31,.826218497408,SEC-NPORT-2020q3
XLRE,FRT,2020-09-30,2020-11-19,2099-12-31,.683402784345,SEC-NPORT-2020q4
XLRE,FRT,2020-12-31,2021-02-26,2099-12-31,.761877314378,SEC-NPORT-2021q1
XLRE,FRT,2021-03-31,2021-05-28,2099-12-31,.855324939426,SEC-NPORT-2021q2
XLRE,FRT,2021-06-30,2021-08-27,2099-12-31,.882717153297,SEC-NPORT-2021q3
XLRE,FRT,2021-09-30,2021-11-26,2099-12-31,.871302415842,SEC-NPORT-2021q4
XLRE,FRT,2021-12-31,2022-02-25,2099-12-31,.851118516353,SEC-NPORT-2022q1
XLRE,FRT,2022-03-31,2022-05-27,2099-12-31,.827088271539,SEC-NPORT-2022q2
XLRE,FRT,2022-09-30,2022-11-28,2099-12-31,.771956307603,SEC-NPORT-2022q4
XLRE,FRT,2022-12-31,2023-02-28,2099-12-31,.842824407701,SEC-NPORT-2023q1
XLRE,FRT,2023-03-31,2023-05-30,2099-12-31,.817310179356,SEC-NPORT-2023q2
XLRE,FRT,2023-06-30,2023-08-28,2099-12-31,.76024855817,SEC-NPORT-2023q3
XLRE,FRT,2023-09-30,2023-11-27,2099-12-31,.77410484505,SEC-NPORT-2023q4
XLRE,HST,2019-09-30,2019-11-18,2099-12-31,1.58190970288,SEC-NPORT-2019q4
XLRE,HST,2019-12-31,2020-02-28,2099-12-31,1.690518345563,SEC-NPORT-2020q1
XLRE,HST,2020-03-31,2020-06-01,2099-12-31,1.223060367266,SEC-NPORT-2020q2
XLRE,HST,2020-06-30,2020-08-27,2099-12-31,1.038550011769,SEC-NPORT-2020q3
XLRE,HST,2020-09-30,2020-11-19,2099-12-31,1.028757127437,SEC-NPORT-2020q4
XLRE,HST,2020-12-31,2021-02-26,2099-12-31,1.341678960279,SEC-NPORT-2021q1
XLRE,HST,2021-03-31,2021-05-28,2099-12-31,1.430109631916,SEC-NPORT-2021q2
XLRE,HST,2021-06-30,2021-08-27,2099-12-31,1.287148012291,SEC-NPORT-2021q3
XLRE,HST,2021-09-30,2021-11-26,2099-12-31,1.231740183375,SEC-NPORT-2021q4
XLRE,HST,2021-12-31,2022-02-25,2099-12-31,1.107778100861,SEC-NPORT-2022q1
XLRE,HST,2022-03-31,2022-05-27,2099-12-31,1.32833360385,SEC-NPORT-2022q2
XLRE,HST,2022-06-30,2022-08-26,2099-12-31,1.19400524257,SEC-NPORT-2022q3
XLRE,HST,2022-09-30,2022-11-28,2099-12-31,1.335548763616,SEC-NPORT-2022q4
XLRE,HST,2022-12-31,2023-02-28,2099-12-31,1.31287999414,SEC-NPORT-2023q1
XLRE,HST,2023-03-31,2023-05-30,2099-12-31,1.331911055165,SEC-NPORT-2023q2
XLRE,HST,2023-06-30,2023-08-28,2099-12-31,1.281798054027,SEC-NPORT-2023q3
XLRE,HST,2023-09-30,2023-11-27,2099-12-31,1.336175835391,SEC-NPORT-2023q4
XLRE,INVH,2022-09-30,2022-11-28,2099-12-31,2.303576348742,SEC-NPORT-2022q4
XLRE,INVH,2022-12-31,2023-02-28,2099-12-31,1.969562757271,SEC-NPORT-2023q1
XLRE,INVH,2023-03-31,2023-05-30,2099-12-31,2.053824259244,SEC-NPORT-2023q2
XLRE,INVH,2023-06-30,2023-08-28,2099-12-31,2.145241267693,SEC-NPORT-2023q3
XLRE,INVH,2023-09-30,2023-11-27,2099-12-31,2.130025251868,SEC-NPORT-2023q4
XLRE,IRM,2019-09-30,2019-11-18,2099-12-31,1.163594042567,SEC-NPORT-2019q4
XLRE,IRM,2019-12-31,2020-02-28,2099-12-31,1.164074753477,SEC-NPORT-2020q1
XLRE,IRM,2020-03-31,2020-06-01,2099-12-31,1.065543691845,SEC-NPORT-2020q2
XLRE,IRM,2020-06-30,2020-08-27,2099-12-31,1.025900468161,SEC-NPORT-2020q3
XLRE,IRM,2020-09-30,2020-11-19,2099-12-31,1.046381366221,SEC-NPORT-2020q4
XLRE,IRM,2020-12-31,2021-02-26,2099-12-31,1.10445389359,SEC-NPORT-2021q1
XLRE,IRM,2021-03-31,2021-05-28,2099-12-31,1.2886879065,SEC-NPORT-2021q2
XLRE,IRM,2021-06-30,2021-08-27,2099-12-31,1.303424616392,SEC-NPORT-2021q3
XLRE,IRM,2021-09-30,2021-11-26,2099-12-31,1.326968142031,SEC-NPORT-2021q4
XLRE,IRM,2021-12-31,2022-02-25,2099-12-31,1.351478966689,SEC-NPORT-2022q1
XLRE,IRM,2022-03-31,2022-05-27,2099-12-31,1.536136255074,SEC-NPORT-2022q2
XLRE,IRM,2022-06-30,2022-08-26,2099-12-31,1.512174267155,SEC-NPORT-2022q3
XLRE,IRM,2022-09-30,2022-11-28,2099-12-31,1.503632346687,SEC-NPORT-2022q4
XLRE,IRM,2022-12-31,2023-02-28,2099-12-31,1.657891968676,SEC-NPORT-2023q1
XLRE,IRM,2023-03-31,2023-05-30,2099-12-31,1.737547986727,SEC-NPORT-2023q2
XLRE,IRM,2023-06-30,2023-08-28,2099-12-31,1.777572312656,SEC-NPORT-2023q3
XLRE,IRM,2023-09-30,2023-11-27,2099-12-31,2.027291590902,SEC-NPORT-2023q4
XLRE,KIM,2019-09-30,2019-11-18,2099-12-31,1.104737889555,SEC-NPORT-2019q4
XLRE,KIM,2019-12-31,2020-02-28,2099-12-31,1.112801986317,SEC-NPORT-2020q1
XLRE,KIM,2020-03-31,2020-06-01,2099-12-31,.635443716863,SEC-NPORT-2020q2
XLRE,KIM,2020-06-30,2020-08-27,2099-12-31,.759918409903,SEC-NPORT-2020q3
XLRE,KIM,2020-09-30,2020-11-19,2099-12-31,.66121528297,SEC-NPORT-2020q4
XLRE,KIM,2020-12-31,2021-02-26,2099-12-31,.843988297634,SEC-NPORT-2021q1
XLRE,KIM,2021-03-31,2021-05-28,2099-12-31,.975622009062,SEC-NPORT-2021q2
XLRE,KIM,2021-06-30,2021-08-27,2099-12-31,.960988576943,SEC-NPORT-2021q3
XLRE,KIM,2021-09-30,2021-11-26,2099-12-31,1.343437800515,SEC-NPORT-2021q4
XLRE,KIM,2021-12-31,2022-02-25,2099-12-31,1.356260571566,SEC-NPORT-2022q1
XLRE,KIM,2022-03-31,2022-05-27,2099-12-31,1.458344774165,SEC-NPORT-2022q2
XLRE,KIM,2022-06-30,2022-08-26,2099-12-31,1.301643222268,SEC-NPORT-2022q3
XLRE,KIM,2022-09-30,2022-11-28,2099-12-31,1.339523987074,SEC-NPORT-2022q4
XLRE,KIM,2022-12-31,2023-02-28,2099-12-31,1.498565347999,SEC-NPORT-2023q1
XLRE,KIM,2023-03-31,2023-05-30,2099-12-31,1.364465634849,SEC-NPORT-2023q2
XLRE,KIM,2023-06-30,2023-08-28,2099-12-31,1.308998689628,SEC-NPORT-2023q3
XLRE,KIM,2023-09-30,2023-11-27,2099-12-31,1.274041730285,SEC-NPORT-2023q4
XLRE,MAAI,2019-09-30,2019-11-18,2099-12-31,1.858588361523,SEC-NPORT-2019q4
XLRE,MAAI,2019-12-31,2020-02-28,2099-12-31,1.913842411828,SEC-NPORT-2020q1
XLRE,MAAI,2020-03-31,2020-06-01,2099-12-31,1.81664812387,SEC-NPORT-2020q2
XLRE,MAAI,2020-06-30,2020-08-27,2099-12-31,1.794364332233,SEC-NPORT-2020q3
XLRE,MAAI,2020-09-30,2020-11-19,2099-12-31,1.792637199727,SEC-NPORT-2020q4
XLRE,MAAI,2020-12-31,2021-02-26,2099-12-31,1.87934178902,SEC-NPORT-2021q1
XLRE,MAAI,2021-03-31,2021-05-28,2099-12-31,1.986705388204,SEC-NPORT-2021q2
XLRE,MAAI,2021-06-30,2021-08-27,2099-12-31,2.056498364064,SEC-NPORT-2021q3
XLRE,MAAI,2021-09-30,2021-11-26,2099-12-31,2.289089145993,SEC-NPORT-2021q4
XLRE,MAAI,2021-12-31,2022-02-25,2099-12-31,2.358221195267,SEC-NPORT-2022q1
XLRE,MAAI,2022-03-31,2022-05-27,2099-12-31,2.3129012928,SEC-NPORT-2022q2
XLRE,MAAI,2022-06-30,2022-08-26,2099-12-31,2.154730771199,SEC-NPORT-2022q3
XLRE,MAAI,2022-09-30,2022-11-28,2099-12-31,2.106101732718,SEC-NPORT-2022q4
XLRE,MAAI,2022-12-31,2023-02-28,2099-12-31,2.073978059654,SEC-NPORT-2023q1
XLRE,MAAI,2023-03-31,2023-05-30,2099-12-31,1.974946276121,SEC-NPORT-2023q2
XLRE,MAAI,2023-06-30,2023-08-28,2099-12-31,1.900392128928,SEC-NPORT-2023q3
XLRE,MAAI,2023-09-30,2023-11-27,2099-12-31,1.753768610859,SEC-NPORT-2023q4
XLRE,O,2019-09-30,2019-11-18,2099-12-31,3.058732334989,SEC-NPORT-2019q4
XLRE,O,2019-12-31,2020-02-28,2099-12-31,3.053766104327,SEC-NPORT-2020q1
XLRE,O,2020-03-31,2020-06-01,2099-12-31,2.643986334323,SEC-NPORT-2020q2
XLRE,O,2020-06-30,2020-08-27,2099-12-31,2.79598165229,SEC-NPORT-2020q3
XLRE,O,2020-09-30,2020-11-19,2099-12-31,2.842246267223,SEC-NPORT-2020q4
XLRE,O,2020-12-31,2021-02-26,2099-12-31,2.835951690272,SEC-NPORT-2021q1
XLRE,O,2021-03-31,2021-05-28,2099-12-31,2.859569662987,SEC-NPORT-2021q2
XLRE,O,2021-06-30,2021-08-27,2099-12-31,2.658848941785,SEC-NPORT-2021q3
XLRE,O,2021-09-30,2021-11-26,2099-12-31,2.665818982698,SEC-NPORT-2021q4
XLRE,O,2021-12-31,2022-02-25,2099-12-31,3.615193799061,SEC-NPORT-2022q1
XLRE,O,2022-03-31,2022-05-27,2099-12-31,3.753941540561,SEC-NPORT-2022q2
XLRE,O,2022-06-30,2022-08-26,2099-12-31,4.388452676468,SEC-NPORT-2022q3
XLRE,O,2022-09-30,2022-11-28,2099-12-31,4.231373795192,SEC-NPORT-2022q4
XLRE,O,2022-12-31,2023-02-28,2099-12-31,4.550973521873,SEC-NPORT-2023q1
XLRE,O,2023-03-31,2023-05-30,2099-12-31,4.495024417363,SEC-NPORT-2023q2
XLRE,O,2023-06-30,2023-08-28,2099-12-31,4.317498841659,SEC-NPORT-2023q3
XLRE,O,2023-09-30,2023-11-27,2099-12-31,4.135955906232,SEC-NPORT-2023q4
XLRE,PLD,2019-09-30,2019-11-18,2099-12-31,6.741967869906,SEC-NPORT-2019q4
XLRE,PLD,2019-12-31,2020-02-28,2099-12-31,7.166409412052,SEC-NPORT-2020q1
XLRE,PLD,2020-03-31,2020-06-01,2099-12-31,9.180544617958,SEC-NPORT-2020q2
XLRE,PLD,2020-06-30,2020-08-27,2099-12-31,9.432082729998,SEC-NPORT-2020q3
XLRE,PLD,2020-09-30,2020-11-19,2099-12-31,10.07667776624,SEC-NPORT-2020q4
XLRE,PLD,2020-12-31,2021-02-26,2099-12-31,9.574524600013,SEC-NPORT-2021q1
XLRE,PLD,2021-03-31,2021-05-28,2099-12-31,9.451696226497,SEC-NPORT-2021q2
XLRE,PLD,2021-06-30,2021-08-27,2099-12-31,9.429070924449,SEC-NPORT-2021q3
XLRE,PLD,2021-09-30,2021-11-26,2099-12-31,9.793694279319,SEC-NPORT-2021q4
